timestamp,test_phase,command_type,command_value,turret_velocity_rps,turret_position_rot,motor_voltage,stator_current,supply_voltage
199.87632,1.0,0.0,3.5,0.646484375,3.6572265625,3.5300000000000002,5.58,11.750632568359375
199.896947,1.0,0.0,3.5,0.634765625,3.66943359375,3.5300000000000002,6.62,11.750632568359375
199.918781,1.0,0.0,3.5,0.6484375000000001,3.6826171875,3.5300000000000002,5.58,11.76947998046875
199.936125,1.0,0.0,3.5,0.654296875,3.6923828125,3.5300000000000002,5.14,11.782044921875
199.958144,1.0,0.0,3.5,0.654296875,3.7080078125,3.5300000000000002,5.46,11.763197509765625
199.97699,1.0,0.0,3.5,0.6484375000000001,3.720703125,3.5300000000000002,5.32,11.74435009765625
200.001829,1.0,0.0,3.5,0.638671875,3.73583984375,3.5300000000000002,5.94,11.7569150390625
200.016205,1.0,0.0,3.5,0.640625,3.74609375,3.5300000000000002,5.4,11.750632568359375
200.036554,1.0,0.0,3.5,0.6328125,3.7583007812499996,3.5300000000000002,6.7,11.7569150390625
200.056737,1.0,0.0,3.5,0.646484375,3.77099609375,3.54,6.18,11.775762451171875
200.076678,1.0,0.0,3.5,0.654296875,3.78369140625,3.5300000000000002,5.5200000000000005,11.750632568359375
200.096044,1.0,0.0,3.5,0.6660156249999999,3.79638671875,3.5300000000000002,5.46,11.76947998046875
200.116245,1.0,0.0,3.5,0.62890625,3.80908203125,3.5300000000000002,6.0,11.750632568359375
200.136483,1.0,2.0,0.0,0.11718749999999999,3.81591796875,0.0,-16.12,11.819739746093749
200.156258,1.0,2.0,0.0,0.15234375,3.8193359375000004,0.0,-20.54,11.800892333984375
200.18284,1.0,2.0,0.0,-0.013671875,3.8203124999999996,-0.24,4.94,11.79460986328125
200.19538,1.0,2.0,0.0,0.0,3.81982421875,0.09,-0.04,11.788327392578125
200.218715,1.0,2.0,0.0,0.0,3.8203124999999996,0.01,-0.3,11.782044921875
200.238323,1.0,2.0,0.0,0.0,3.8203124999999996,-0.03,0.26,11.775762451171875
200.256335,1.0,2.0,0.0,0.0,3.8203124999999996,0.0,-0.36,11.775762451171875
200.277222,1.0,2.0,0.0,0.0,3.8203124999999996,0.0,-0.24,11.788327392578125
200.296588,1.0,2.0,0.0,0.0,3.8203124999999996,0.0,-0.3,11.8071748046875
200.317791,1.0,2.0,0.0,0.0,3.8203124999999996,0.0,-0.5,11.8071748046875
200.336193,1.0,2.0,0.0,0.0,3.8203124999999996,0.0,-0.5,11.8071748046875
200.355893,1.0,2.0,0.0,0.0,3.8203124999999996,0.0,-0.02,11.8071748046875
200.376595,1.0,2.0,0.0,0.0,3.8203124999999996,0.0,-0.26,11.826022216796874
200.399096,1.0,2.0,0.0,0.0,3.8203124999999996,0.0,-0.5,11.819739746093749
200.416366,1.0,2.0,0.0,0.0,3.8203124999999996,0.0,-0.08,11.813457275390624
200.436418,1.0,2.0,0.0,0.0,3.8203124999999996,0.0,-0.36,11.844869628906249
200.456805,1.0,2.0,0.0,0.0,3.8203124999999996,0.0,-0.4,11.813457275390624
200.476319,1.0,2.0,0.0,0.0,3.8203124999999996,0.0,-0.52,11.844869628906249
